ESTACIÓN,CÓDIGO,X=N,Y=E,MUNICIPIO,CUENCA,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
La Victoria,2120640,985690,941710,Tocaima,R. Bogotá,2004,13.3,119.8,110.7,128.6,118.0,9.1,37.7,12.2,48.4,58.1,125.5,93.7
Agua Fría,2306033,1056980,957820,Quebradanegra,R. Tobia,2007,43.9,0.0,0.0,350.1,178.1,41.1,88.0,86.4,68.9,460.3,181.8,161.9
El Muña,2120561,993600,981280,Sibaté,Emb. Muña,2001,27.8,4.5,56.2,11.0,58.1,24.0,12.2,0.0,54.5,18.9,34.7,53.4
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2018,73.0,59.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zipaquirá,2120074,1047850,1007620,Zipaquirá,R. Negro,1965,38.0,9.0,29.0,219.0,123.2,11.9,23.2,20.5,13.2,95.6,180.5,29.0
La Esperanza,2120647,1012750,961000,La Mesa,R. Apulo,2006,96.8,95.9,132.7,170.7,134.0,178.9,34.6,119.3,19.6,34.5,116.6,89.9
Argelia,2120644,974200,925400,Ricaurte,R. Bogotá,1992,54.5,78.5,57.3,120.3,240.0,28.1,22.5,3.1,106.2,61.7,129.5,26.6
Los Arrayanes,2401031,1109880,1040300,Tinjacá,R. Suárez,1983,36.0,25.0,90.0,248.0,102.0,61.0,17.0,10.5,6.0,94.5,122.5,185.0
El Pedregal,2401049,1070160,1022050,Sutatausa,R. Suta,2015,24.7,29.0,63.3,6.4,13.2,43.7,44.0,16.8,4.9,16.5,56.2,7.6
La Esperanza,2120647,1012750,961000,La Mesa,R. Apulo,2012,161.1,110.5,178.2,251.4,65.2,47.8,39.7,154.5,33.6,203.5,148.2,148.5
Sta Ana,2120073,1054740,1021760,Nemocón,R. Checua,1964,6.9,33.4,0.0,98.7,96.9,80.6,55.5,13.2,20.7,76.4,30.7,27.5
El Placer,2123502,1007762,928174,Puli,R. Magddalena,2018,95.9,20.0,126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Jorge,2120172,990160,987380,Soacha,R. Soacha,2007,0.0,12.3,26.3,64.8,32.8,57.7,34.9,53.1,48.0,588.0,191.0,357.0
Represa Sisga,2120539,1054000,1038500,Chocontá,Emb. Sisga,1941,19.2,8.1,51.6,54.4,143.8,74.2,150.6,98.5,22.3,171.0,63.1,17.0
Represa del Neusa,2120541,1060090,1011400,Cogua,Emb. Neusa,2008,23.4,50.1,95.6,190.4,147.0,112.7,86.1,115.9,107.8,98.1,209.8,74.6
Ventalarga,2120026,1053180,1002950,Zipaquirá,R. Frío,1950,97.3,142.0,74.2,206.8,172.0,164.2,130.7,129.3,85.9,275.5,164.2,86.7
Ventalarga,2120026,1053180,1002950,Zipaquirá,R. Frío,1969,81.5,71.0,7.0,186.5,105.0,94.9,54.0,74.0,84.0,167.8,97.0,53.0
Edificio CAR,2120058,1000000,1000000,Santafe de Bogotá,Bogotá,2015,15.2,43.8,105.4,79.8,29.2,49.5,31.0,20.4,36.1,57.8,28.2,1.8
Represa Sisga,2120539,1054000,1038500,Chocontá,Emb. Sisga,2014,7.7,39.9,52.6,68.1,102.2,162.0,165.4,110.0,80.8,85.9,68.7,55.3
El Hoyo Arriba,2120167,1060800,1027300,Suesca,R. Checua,2018,4.6,19.1,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tapias,2401028,1077715,1040005,Lenguazaque,R. Lenguazaque,2008,55.8,20.8,30.6,64.8,68.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
Represa del Neusa,2120541,1060090,1011400,Cogua,Emb. Neusa,1976,3.7,53.6,113.0,167.6,127.0,122.1,105.2,49.2,63.4,105.0,118.5,41.5
Acandy,2120141,1051680,1019820,Nemocón,R. Checua,1999,20.4,56.1,116.4,24.8,56.3,84.1,33.7,51.2,94.7,125.3,116.5,35.3
El Bosque,2120085,986200,995560,Santafe de Bogotá,R. Tunjuelo,1992,15.1,23.0,202.2,52.6,73.1,59.8,121.9,123.9,33.7,36.9,115.0,80.3
El Hato No. 3,2401054,1072825,1014162,Carmen de Carupa,R. El Hato,1980,18.0,51.0,46.0,56.0,89.0,153.0,34.0,42.0,73.0,79.0,40.0,28.0
La Lumbre,2120525,1003730,987701,Santafe de Bogotá,R. Tunjuelo,1984,41.9,48.9,36.4,59.4,105.5,75.2,22.8,54.6,53.0,0.0,0.0,23.0
Esclusa Tolón,2401518,1113740,1031620,Chiquinquirá,R. Suárez,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,48.4,187.4,214.0,90.2
La Esperanza,2120647,1012750,961000,La Mesa,R. Apulo,1996,122.2,63.1,154.0,65.4,245.9,116.2,112.6,43.8,89.2,307.6,205.2,152.3
Sutatausa,2401521,1071880,1025020,Sutatausa,R. Suta,1991,17.3,35.3,122.5,78.0,84.9,31.9,37.6,37.5,19.9,34.9,135.8,72.7
Guarani El Peñón,2120060,980870,976070,Sibaté,Emb. Muña,1976,52.0,120.0,157.2,162.0,99.0,37.0,15.0,14.0,122.0,254.0,58.0,56.0
El Hato No. 8,2401059,1074560,1019888,Carmen de Carupa,R. El Hato,1985,20.0,0.0,37.0,90.0,163.0,72.0,54.0,37.0,131.0,297.0,95.0,48.0
Torca,2120077,1021800,1005320,Santafe de Bogotá,R. Bogotá,1995,26.3,81.9,153.2,150.5,40.7,41.2,52.7,84.4,7.8,34.3,35.0,66.6
El Encanto,2120138,1064300,1020600,Tausa,R. Suta,1964,48.0,61.0,0.0,86.0,93.0,76.0,41.0,24.0,14.0,53.0,75.0,13.0
El Hato No. 4,2401055,1069875,1012800,Carmen de Carupa,R. El Hato,1989,0.0,0.0,0.0,109.0,33.0,22.0,69.0,25.0,46.0,10.0,43.0,33.0
Los Lagos,2120635,990700,963500,Viotá,R. Calandaima,1993,146.0,125.3,109.2,255.0,155.8,55.0,52.0,41.0,197.0,131.0,232.0,238.0
San Miguel de Sema,2401531,1102290,1040620,San Miguel de Sema,Lag. Fúquene,1963,48.0,75.0,294.5,230.5,133.5,85.0,48.5,58.0,8.0,171.5,265.6,46.0
Barrancas,2120633,1062200,1025740,Tausa,R. Checua,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,45.0,102.0,108.7,93.0
Novilleros,2401519,1080650,1032380,Ubaté,R. Ubaté,2016,22.4,2.9,108.2,148.2,78.2,18.8,36.3,21.9,35.0,122.6,80.4,73.5
La Lumbre,2120525,1003730,987701,Santafe de Bogotá,R. Tunjuelo,1988,9.0,25.5,6.5,74.4,51.6,41.0,27.5,15.0,11.9,0.0,0.0,0.0
Paraiso Perdido,2120634,987300,976800,Sibaté,Emb. Muña,1990,18.5,70.2,40.5,21.5,77.7,16.6,29.9,17.8,22.8,120.7,61.6,65.3
Sta Isabel,2120176,1044050,1001070,Tabio,R. Frío,1993,18.3,4.0,0.0,51.5,59.2,7.0,3.0,25.6,39.9,19.3,0.0,0.0
Entreríos,2120611,1005680,981300,Mosquera,R. Basillas,1981,5.0,17.0,7.0,152.0,96.0,41.0,23.0,29.0,18.0,0.0,0.0,0.0
Represa Sisga,2120539,1054000,1038500,Chocontá,Emb. Sisga,1965,33.9,9.8,24.7,169.7,143.4,101.1,161.1,118.6,52.9,98.6,69.6,20.0
La Esperanza,2120647,1012750,961000,La Mesa,R. Apulo,2001,51.1,56.2,156.0,11.1,112.2,49.2,36.3,1.5,47.2,117.8,127.2,85.2
Represa del Neusa,2120541,1060090,1011400,Cogua,Emb. Neusa,1964,18.9,51.4,14.3,200.2,109.3,120.7,59.0,32.6,32.2,74.1,57.2,38.9
Las Margaritas,2120071,1026200,980750,Subachoque,R. Subachoque,2017,10.0,18.0,233.0,95.0,204.0,135.0,55.0,73.0,64.0,181.0,207.0,87.0
El Hato No. 4,2401055,1069875,1012800,Carmen de Carupa,R. El Hato,1975,3.0,79.0,103.0,110.0,65.0,98.0,88.0,87.0,89.0,154.0,163.0,158.0
Ventalarga,2120026,1053180,1002950,Zipaquirá,R. Frío,1972,68.0,47.5,145.0,223.5,135.0,148.0,96.5,54.0,20.0,41.0,104.4,36.2
La Ramada,2120516,1011430,989110,Funza,R. Bogotá,2016,2.6,28.2,72.9,133.3,129.3,47.5,53.4,43.1,89.7,84.3,6.5,37.9
Argelia,2120644,974200,925400,Ricaurte,R. Bogotá,1997,35.9,20.6,95.6,98.5,63.0,50.7,0.4,0.9,59.3,104.5,11.2,4.0
Novilleros,2401519,1080650,1032380,Ubaté,R. Ubaté,1992,15.7,24.3,32.6,21.3,56.0,22.7,44.0,41.5,73.6,28.5,151.5,76.0
Tota,3509506,1107000,1121000,Tota,Lag. Tota,1980,0.0,5.0,20.0,88.0,78.0,115.0,112.0,104.0,74.0,129.0,16.0,41.0
El Hato No. 8,2401059,1074560,1019888,Carmen de Carupa,R. El Hato,1992,43.0,10.0,20.0,30.0,10.0,10.0,26.0,65.0,30.0,0.0,105.0,66.0
El Triangulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,1999,100.4,88.7,62.2,93.2,99.4,111.1,63.9,46.2,218.9,219.5,40.9,88.9
Sutamarchán,2401029,1113200,1050440,Sutamarchán,R. Sutamarchán,2015,26.0,59.5,76.8,111.2,14.7,10.0,14.2,7.3,28.3,46.5,51.0,2.0
Salucio,2120027,1057200,1039700,Chocontá,R. Bogotá,1988,5.0,37.0,16.0,89.0,67.0,85.0,128.0,26.0,43.0,86.0,82.1,40.0
El Cedral,2120213,1051600,1008860,Cogua,R. Neusa,2018,23.4,25.8,81.0,133.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Gacha,2401045,1117240,1042890,Saboyá,R. Suárez,1972,121.0,90.0,145.0,315.0,160.0,57.0,50.0,172.0,82.0,155.0,284.0,135.0
Tota,3509506,1107000,1121000,Tota,Lag. Tota,1978,0.0,8.0,95.0,281.0,202.0,157.0,93.0,100.0,107.0,158.0,72.0,43.0
El Muña,2120561,993600,981280,Sibaté,Emb. Muña,1993,36.2,48.7,33.8,103.5,127.6,10.8,19.9,10.7,46.8,45.1,105.1,12.8
Represa Sisga,2120539,1054000,1038500,Chocontá,Emb. Sisga,1998,0.0,4.3,77.2,43.3,190.2,108.9,111.8,49.5,52.6,49.1,38.9,36.4
El Bosque,2120085,986200,995560,Santafe de Bogotá,R. Tunjuelo,2014,24.7,17.8,109.0,131.0,128.5,288.5,219.1,114.5,63.1,83.7,158.2,58.5
Las Margaritas,2120071,1026200,980750,Subachoque,R. Subachoque,1961,68.0,11.2,59.1,108.6,27.1,115.9,54.3,26.1,33.7,110.0,127.2,31.5
El Triangulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,1975,5.1,57.3,32.0,77.7,93.5,84.5,58.3,82.2,73.9,157.2,50.5,66.6
Novilleros,2401519,1080650,1032380,Ubaté,R. Ubaté,1968,14.1,35.7,56.5,142.4,82.3,83.7,33.3,21.7,49.9,101.8,100.1,18.9
Sopó Yerbabuenita,2120014,1035140,1014527,Sopó,R. Teusacá,1936,15.2,40.0,50.7,70.0,185.4,89.3,24.1,62.0,34.5,153.8,97.1,46.7
Tocancipá,2120104,1040820,1017940,Tocancipá,R. Bogotá,1991,7.0,5.5,75.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zipaquirá,2120074,1047850,1007620,Zipaquirá,R. Negro,1981,0.0,0.0,0.0,114.0,105.0,16.0,6.0,45.0,10.0,81.0,112.0,47.5
La Unión,2120055,1030640,980540,Subachoque,R. Subachoque,2001,35.1,43.0,104.0,29.5,153.0,36.5,31.5,16.0,110.5,76.5,77.5,148.0
Salucio,2120027,1057200,1039700,Chocontá,R. Bogotá,1972,76.7,4.8,57.7,182.5,116.7,167.6,209.0,79.0,78.0,34.0,59.5,9.0
La Picota,2120156,995500,994600,Santafe de Bogotá,R. Tunjuelo,1981,2.2,9.1,46.5,101.5,131.0,55.0,14.4,38.4,47.3,84.1,140.4,47.9
Pozo Azul,2120181,969200,917550,Girardot,R. Bogotá,1995,4.0,7.9,53.2,150.6,140.9,132.7,207.5,81.4,126.0,137.7,67.2,102.3
Esclusa Tolón,2401518,1113740,1031620,Chiquinquirá,R. Suárez,1965,27.5,66.2,54.5,200.4,126.0,11.0,8.0,66.5,71.2,170.9,240.6,45.5
El Coche,2120194,1034300,1026400,Guatavita,R. Aves,2005,36.4,39.5,16.0,115.8,157.6,50.3,36.7,34.5,44.9,164.8,106.0,10.0
Represa del Neusa,2120541,1060090,1011400,Cogua,Emb. Neusa,1985,81.0,5.8,36.6,38.4,146.3,49.2,123.7,47.2,144.6,118.7,102.6,51.9
Las Villetas,3509508,1112430,1129290,Aquitania,Lag. Tota,1985,10.0,17.1,44.7,66.0,127.0,76.0,62.5,40.5,75.0,107.2,51.8,21.9
El Hato,2401035,1076620,1019050,Carmen de Carupa,R. El Hato,1966,0.0,7.7,11.7,24.2,58.4,87.5,78.0,63.2,58.3,179.2,229.4,129.5
Las Margaritas,2120071,1026200,980750,Subachoque,R. Subachoque,1995,0.0,45.0,140.0,140.0,90.0,114.0,128.0,229.0,85.0,35.0,65.0,127.0
Las Violetas,2120637,973395,931870,Agua de Dios,R. Bogotá,2004,20.0,26.8,26.7,79.5,270.1,14.4,57.6,2.6,131.3,127.1,145.0,27.7
Alco,2120159,1041700,1008000,Cajicá,R. Bogotá,2006,83.1,29.6,112.8,141.1,126.7,78.4,68.2,40.5,5.9,4.4,66.0,0.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,105.1,98.8,65.6
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1952,15.3,38.9,47.9,145.9,155.5,64.6,85.9,53.7,78.7,73.8,132.3,58.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1953,52.3,27.0,85.7,102.0,85.3,76.2,21.4,22.1,147.9,121.2,166.1,21.4
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1954,45.7,29.7,27.8,95.5,80.0,92.3,81.9,37.1,25.7,214.4,88.1,90.5
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1955,31.9,48.8,53.7,181.9,75.1,77.5,117.3,37.9,95.7,293.1,132.8,84.5
Ventalarga,2120026,1053180,1002950,Zipaquirá,R. Frío,2009,33.3,51.2,79.5,64.2,59.9,54.2,93.4,43.2,45.7,135.0,50.0,23.3
El Hato,2401035,1076620,1019050,Carmen de Carupa,R. El Hato,1989,32.3,57.1,91.8,60.5,87.5,32.5,29.5,22.5,38.4,69.5,37.2,65.3
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1956,37.4,71.7,72.9,49.3,105.0,138.1,51.4,59.7,110.0,239.7,95.9,111.8
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1957,65.1,34.0,78.7,96.5,161.4,51.0,53.2,28.9,43.5,130.9,42.3,29.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1958,10.5,8.8,99.4,79.6,82.8,57.5,28.2,57.6,30.0,121.7,83.6,46.7
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1959,9.5,21.9,40.3,84.1,110.1,93.8,76.6,58.3,80.0,87.9,107.5,55.9
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1960,63.1,48.5,37.7,91.3,97.6,66.2,75.6,72.6,35.6,181.4,37.6,90.8
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1961,78.9,3.8,44.8,110.8,40.1,94.4,85.3,40.8,42.2,160.7,136.6,10.5
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1962,100.5,26.0,72.7,78.7,108.0,183.5,55.9,76.6,101.3,145.8,120.6,46.2
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1963,33.2,74.5,103.3,99.1,151.5,78.1,44.0,59.8,39.7,89.4,161.4,28.9
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1964,6.4,19.6,37.5,0.0,118.4,163.8,108.8,48.0,32.4,40.0,100.0,42.6
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1965,33.7,39.7,16.1,135.9,58.2,29.9,32.3,27.9,19.8,180.0,183.9,38.5
El Zarzal,2401051,1095650,1046980,Guachetá,Lag. Fúquene,2018,75.5,51.9,123.1,188.3,105.6,15.2,22.5,0.0,0.0,0.0,99.3,5.8
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1966,13.8,15.5,70.5,62.6,114.6,77.5,43.2,120.5,75.9,145.1,140.4,91.9
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1967,53.8,35.4,78.4,79.1,114.2,104.2,37.3,60.4,61.4,88.1,111.0,56.5
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1968,20.3,41.5,34.3,155.1,64.1,108.1,58.5,22.7,0.0,155.8,120.6,63.2
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1969,44.4,41.0,13.0,226.7,133.1,154.5,70.7,43.7,0.0,0.0,0.0,0.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1970,11.5,17.0,15.5,67.3,111.0,33.5,57.4,43.5,132.8,154.0,125.4,47.4
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1971,33.5,22.6,158.7,138.5,98.8,50.9,30.9,2.8,30.6,145.0,156.0,90.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1972,78.0,20.0,126.0,254.0,108.0,115.0,85.0,13.0,22.0,72.0,86.0,32.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1973,2.0,11.0,18.0,71.0,79.0,53.0,63.0,51.0,112.0,98.0,51.0,93.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1974,8.0,16.5,87.5,85.0,62.5,62.0,122.0,64.0,46.5,30.0,70.0,12.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1975,15.0,97.0,79.0,102.0,109.0,27.0,94.0,88.0,51.0,130.4,116.2,141.8
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1976,17.0,74.8,91.2,108.5,74.0,61.0,31.0,30.0,50.0,215.0,98.0,38.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1977,10.0,0.0,54.0,84.0,82.0,89.0,22.0,50.0,149.5,82.0,137.0,40.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1978,0.0,15.0,94.0,125.0,95.0,37.0,10.0,40.0,62.0,102.0,97.0,70.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1979,29.0,15.0,77.0,135.0,75.0,144.0,35.0,155.0,35.0,300.0,150.0,35.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1980,5.0,37.0,57.0,40.0,85.0,0.0,0.0,0.0,33.0,184.0,56.0,0.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1981,11.0,9.0,22.0,97.0,208.0,25.0,48.0,31.0,22.0,190.0,362.0,269.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1987,31.0,12.0,59.0,70.0,148.0,12.0,69.0,51.0,110.0,68.0,31.0,53.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1988,9.0,33.0,7.0,122.0,82.5,184.0,193.5,161.0,273.0,178.0,263.0,94.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1991,14.5,20.6,119.4,57.7,46.8,12.5,11.1,20.8,16.6,25.1,54.6,60.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1992,1.2,8.8,22.7,1.7,0.0,16.4,45.8,76.9,48.5,12.1,55.2,82.6
El Zarzal,2401051,1095650,1046980,Guachetá,Lag. Fúquene,2019,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1994,79.2,42.5,42.0,49.0,84.0,5.9,51.8,22.0,41.0,140.0,104.0,1.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1995,6.0,31.0,124.0,94.0,83.0,26.0,63.0,209.0,119.0,26.0,57.0,38.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,113.4,82.7,0.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1997,49.6,7.5,58.6,54.4,35.9,1.0,26.2,0.7,20.5,25.8,112.8,0.3
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1998,0.5,1.0,0.0,47.2,175.8,60.9,82.5,22.3,87.9,126.0,93.9,132.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,1999,78.4,74.2,80.6,66.7,14.3,101.0,29.5,87.8,140.9,216.8,82.3,22.6
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2000,29.6,80.6,56.3,47.5,41.0,60.0,59.5,32.2,138.4,28.9,30.7,0.0
Las Violetas,2120637,973395,931870,Agua de Dios,R. Bogotá,2018,84.0,45.2,155.1,128.3,189.3,25.0,52.2,28.8,89.8,92.9,153.9,15.5
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2002,11.0,27.6,101.3,84.1,94.2,39.9,22.5,69.4,1.0,0.0,0.0,0.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2003,0.0,0.0,0.0,0.0,0.0,0.0,113.1,26.6,105.0,150.0,71.0,8.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2004,22.0,2.7,16.7,98.5,92.4,17.7,44.2,39.4,112.6,113.5,162.0,0.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2005,0.0,53.7,3.0,134.9,74.3,55.4,5.9,79.1,67.3,232.9,88.6,18.3
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2006,0.0,5.0,100.9,136.6,188.6,74.5,59.8,39.1,44.8,107.5,13.8,75.2
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2007,19.7,0.0,45.2,179.1,48.2,84.6,20.0,44.2,0.0,99.2,62.8,79.2
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2008,45.9,73.6,105.5,166.8,189.8,85.8,77.4,125.9,69.0,76.9,226.8,18.6
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2009,43.0,63.7,124.2,57.6,31.7,35.1,43.8,26.4,57.0,105.4,44.8,20.4
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2010,18.8,18.4,32.6,150.4,199.2,89.3,190.7,76.5,112.0,213.1,256.1,84.0
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2011,52.1,88.7,133.2,224.7,126.7,69.9,70.5,80.4,71.4,212.6,207.5,89.4
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2012,48.6,35.1,82.6,147.9,49.9,19.5,86.0,30.3,23.5,42.9,58.1,39.8
La Pradera,2120044,1044880,993954,Subachoque,R. Subachoque,2013,8.7,74.6,51.6,142.5,96.6,28.9,33.3,101.5,52.2,92.6,147.6,107.0
Guarani El Peñón,2120060,980870,976070,Sibaté,Emb. Muña,2001,13.0,134.0,119.0,10.0,132.3,54.0,34.5,30.3,84.1,144.3,50.9,181.2
Tominé Guatavita 2,3506029,1031460,1031172,Guatavita,Emb- Tominé,1953,27.1,36.0,80.0,35.0,68.0,38.0,27.0,13.0,90.0,80.0,80.0,56.0
La Unión,2120055,1030640,980540,Subachoque,R. Subachoque,1995,0.0,41.0,109.5,180.5,179.5,74.0,91.5,124.0,27.0,113.0,32.0,94.5
Pozo Azul,2120181,969200,917550,Girardot,R. Bogotá,1999,68.9,255.3,29.1,235.3,30.6,137.8,14.3,48.3,144.6,226.6,70.5,69.7
El Hato No. 1,2401052,1077060,1017125,Carmen de Carupa,R. El Hato,1992,22.0,63.0,23.0,49.0,49.0,19.0,32.0,35.0,85.0,12.0,121.0,78.0
Acandy,2120141,1051680,1019820,Nemocón,R. Checua,2014,5.7,29.1,164.0,45.9,85.5,56.1,75.9,42.0,31.9,69.1,75.5,58.7
Tatambo,2120636,967800,924000,Ricaurte,R. Bogotá,2000,38.6,106.5,92.4,123.1,130.4,75.4,13.0,23.5,98.3,125.0,63.7,28.7
Paraiso Perdido,2120634,987300,976800,Sibaté,Emb. Muña,1992,11.5,17.1,15.0,13.3,29.8,7.4,25.3,21.4,34.4,40.6,68.4,31.9
Argelia,2120644,974200,925400,Ricaurte,R. Bogotá,2011,67.3,74.6,109.9,147.3,59.9,26.0,64.4,34.0,36.1,126.5,144.3,158.2
Las Villetas,3509508,1112430,1129290,Aquitania,Lag. Tota,1997,24.5,13.7,55.3,61.2,91.3,34.9,0.0,0.0,0.0,0.0,0.0,0.0
Las Villetas,3509508,1112430,1129290,Aquitania,Lag. Tota,1980,5.0,34.8,14.2,72.0,68.4,103.8,91.2,107.3,80.4,104.2,43.1,14.6
Represa del Neusa,2120541,1060090,1011400,Cogua,Emb. Neusa,1998,11.1,23.8,35.4,22.8,47.1,38.6,31.3,38.8,35.3,37.8,37.3,43.4
Novilleros,2401519,1080650,1032380,Ubaté,R. Ubaté,1967,19.5,13.6,133.9,78.8,46.6,76.9,56.3,50.7,38.2,70.6,144.4,35.7
San Jorge,2120172,990160,987380,Soacha,R. Soacha,1965,17.2,24.5,23.0,178.3,155.7,41.5,47.1,50.3,6.3,125.1,154.0,18.2
La Lumbre,2120525,1003730,987701,Santafe de Bogotá,R. Tunjuelo,1963,15.0,34.5,19.5,43.0,67.5,83.5,28.0,38.5,37.5,43.0,117.5,0.0
El Hato No. 1,2401052,1077060,1017125,Carmen de Carupa,R. El Hato,1978,0.0,36.0,131.0,140.0,108.0,32.0,25.0,17.0,54.0,124.0,70.0,8.0
Tapias,2401028,1077715,1040005,Lenguazaque,R. Lenguazaque,1968,23.6,50.6,37.9,143.6,56.5,84.9,22.6,30.0,55.6,68.8,120.0,13.7
Apto Guaymaral,2120559,1023950,1001550,Santafe de Bogotá,R. Bogotá,2009,39.6,115.5,71.3,55.1,37.0,73.6,38.5,18.9,18.1,206.8,60.1,28.3
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2018,153.0,67.0,92.8,172.2,121.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Col José de Caldas,2120190,983520,949766,Viotá,R. Calandaima,2017,123.7,59.5,269.3,132.3,205.1,50.4,14.3,20.3,109.1,106.6,256.9,110.2
La Picota,2120156,995500,994600,Santafe de Bogotá,R. Tunjuelo,2011,32.2,89.1,78.7,195.2,130.7,50.4,70.2,33.8,15.7,99.0,120.8,81.9
El Hato No. 3,2401054,1072825,1014162,Carmen de Carupa,R. El Hato,1973,14.0,17.0,65.0,78.0,93.0,98.0,70.0,118.0,133.0,96.0,217.0,85.0
La Picota,2120156,995500,994600,Santafe de Bogotá,R. Tunjuelo,1995,2.3,0.0,0.0,53.1,22.7,36.6,1.6,41.4,37.2,72.5,49.4,27.1
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2015,143.8,96.8,142.8,146.1,28.3,27.7,20.1,5.5,30.6,149.3,0.0,0.0
Barrancas,2120633,1062200,1025740,Tausa,R. Checua,1984,29.1,59.8,54.1,98.3,58.7,88.0,35.8,68.1,58.0,44.5,59.2,14.8
Represa del Neusa,2120541,1060090,1011400,Cogua,Emb. Neusa,1996,34.1,56.4,103.7,76.0,101.8,98.2,109.7,87.9,52.7,129.9,48.3,63.6
